Uncivil Perplexity,Civil Perplexity
6.0547768977047145,3.399314534857202
125.90995360399509,5.81226273166906
12.696553465222406,37.382768383843214
5.120530793709335,8.526627893505157
43.39986428756827,3.9396286918958254
43.92338478419152,4.676515056128959
6.744248684515268,46.52071199164867
9.532862182890318,6.860206204086247
5.315251805798773,6.766281408875987
4.646897018084654,3.160142126856948
6.427687914968965,4.9132423726486865
7.09746063091003,3.950827183869214
17.387623621089368,5.836364359447822
19.53010666997742,12.170779805974824
10.026179509783907,18.179737602411493
5.517254579448163,7.788994106043917
5.206370811975211,4.114973686652063
6.369494949845231,3.313166399788067
9.191219312304392,4.134793585834755
168.04636468067397,9.22161538078293
23.73293343326458,29.423108999132943
7.985229838119588,14.676482681295795
7.522410551381703,4.4752185271206
276.52166733173965,6.4786136902644405
93.1604888402757,324.25767291067154
5.083502051827245,23.456827858526474
9.651864579162856,4.036725739047508
4.779985478763043,104.53708144844738
12.80686805837766,3.14355632866502
4.363841685278298,5.644001635163058
5.900740313026179,4.290362328210278
16.09501148672323,6.587431699448179
47.82368637365536,12.119356746202762
4.721118316210892,46.66332155078523
4.581124641328582,3.845028959294848
6.531445486640054,4.361729621847381
5.713536954506304,4.396332136411982
5.289705974193353,3.2690494800282712
6.139921425710097,4.830118222259103
22.381274073089145,3.6839110976179716
5.75616903192837,8.713120293876147
9.448088218103601,4.599554139126042
3.5684780616378458,10.049652256184213
8.692671847288148,6.092627504428546
3.7021988983026226,5.730517607625063
6.036615192477556,2.9238869697864334
5.643445242579191,4.821371764349404
22.551833137011133,4.708392554349616
23.68281364309908,3.4147738459278285
6.999929535084845,31.059189654747602
5.921281468969919,5.545361391312078
5.7818739354420705,4.394264588730783
4.373742621414459,4.903754353161735
6.72276853696062,3.285322848526131
5.320445016725177,6.196745286594261
7.76916020605932,4.811869564517969
4.999465525258638,4.975474179446659
7.20784500071001,4.482530072855407
5.002269217913311,6.943084770463528
80.4334929063335,4.399334063710671
7.320004605543935,37.29553432124725
4.4666764836883415,7.256100170061285
6.099660670829451,3.358980471899218
4.603387322844799,3.802689193544175
5.21268911309762,3.6287300275407177
8.88648593687851,4.479957337415731
6.352196503651213,6.058776910916716
4.982669210682431,4.30147364496176
44.68575283153432,3.0375157570128546
22.361885710248416,200.2207197439708
5.27435533024417,14.826889133159986
1436.1634524149692,3.843838316161806
13.10684875267232,13.544633400244503
22.378798254271683,12.794709107123932
16.532338230173522,10.618808239355218
4.862466550143074,9.770316398713682
5.019798782147737,3.3688517281669954
20.098394082222647,6.210099272889523
5.236223580627071,16.707801543998563
10.175804635378116,4.007745140538315
3.8644307552110297,7.8538542632937345
34.696860855651686,3.2608775475517007
10.310251631725293,8.116633401659323
358.78551617438103,13.794865073197077
5.285578533774031,21.993797228305297
7.293028750790512,4.500784516228931
5.2418994432211345,6.267261809149551
9.360307011132543,4.785461721682163
3.4211753589418787,5.316194093244467
5.129301411863733,3.8093546920476884
83.46158793748909,3.905187820573068
5.617346523755074,22.02838056942785
3.910947935063334,5.334276853423758
4.3588515605377,3.352342841946964
4.797805503284679,3.9460826040125925
128.56937957726706,3.6289519470088694
91.8214091600657,4.482762525145421
1151.650199624612,70.32263466589382
4.552441775715957,65.85702943682287
9.62310818654195,4.491093333119816
212.0367371679288,6.767210680029312
7.565537830783945,2.437165400346755
4.400480642191764,8.069117870380682
4.180089013751382,3.7009271849765173
66.71258906776805,4.262081667187634
4.943222537991972,52.95739207310975
15.582107703080528,4.326850608836512
5.317682956296963,5.480306483021207
5.018024819967693,4.342103870888459
5.007920125262796,6.495801833442171
59.51576558504982,3.4322496749045737
6.471624959276508,48.07115614964019
5.460558813138864,5.245631323172656
4.255475658556617,5.0658424255230345
125.37937332840447,4.069654131318059
29.503533631273697,7.489364902120121
4.006681786866543,17.017992939629675
8.880053763779769,2.856215466719423
3.8214108361394143,3.202961884599489
5.806669067923239,4.500845681671549
35.71869765172174,4.670118403154806
59.94423920196039,19.18063262475041
5.284144643323821,7.697634739716169
4.431829358650611,4.60249072565706
104.71333990844641,4.1170968141284625
3.948493248951402,4.088354501300468
60.44827519962052,3.5954135985169513
4.591351075034044,36.172176362815776
5.922857890411554,4.808423345674681
7.367745796447299,4.925983286156746
12.977915578080385,5.115932773140747
5.827765678106922,11.162537704443539
4.997288278579472,3.726570812893324
9.255355176517059,4.549000772909812
18.714433349490598,6.192480706744676
5.878496495162995,9.054644462168154
17.09105278415814,4.775929521765623
13.420906514011973,7.643653562153369
3.001367582463053,7.5992402630043285
6.5773218783816905,3.5639904084279923
101.6561801307808,5.28940015072007
4.188966270381971,64.57400113534645
4.7476883568273225,3.4615596240711333
4.904864583087868,4.5485490734731595
23.6639169625472,5.360598975105135
4.2512945821637,19.13589672602377
6.2740148892042376,4.579472948496534
9.364307020172623,5.1747366911347505
16.42876694494487,4.032778337126315
4.017902756465217,8.632299315032613
15.810273228707135,3.1074046820204955
6.688846302064829,14.813207906478874
4.859190885848957,4.520523887945788
9.55574499513197,4.2799699749784
8.351232270677123,12.638996984538013
9.126903343602443,4.018692657828798
5.420952922635013,8.060121300001944
6.882858971994293,4.320570653798582
5.4832713224374015,3.7804355565114003
8.763893153868663,4.387030596315243
6.34964360069907,4.842805800697394
6.584493825578205,3.565961882588847
3.0890519810901944,6.135229316013667
9.370931327164028,3.0574693572664815
12.287334324800364,6.933438243778496
5.496724369623758,7.616043328529545
4.773435346575799,4.761287078575161
3.57895431608507,4.235158560013427
3.6695243925434924,3.2425050116596004
4.989024098789668,2.687739829297586
10.358210828260653,4.3762689675590885
43.24435410621673,7.974016561399564
215.94357919601248,43.24435410621673
37.21035794924389,111.73385694998116
5.078406929300005,8.992030216885526
246.80647475670293,3.802958472708958
5.22083520284481,6.511250069571142
78.01734779307469,2.777644389674123
7.142136783932095,2.4699859807720723
7.208270338089622,12.944384065278133
168.19290755184508,3.4644592919316213
8.037448567860485,110.56668889637423
8.754151171843155,6.043721307530702
6.861808461970311,5.233202044904377
27.68688548172136,5.070062996515616
11.527670883678782,25.024254470551824
6.5635725664036455,7.965004485883428
96.51508210869568,6.103870059892444
5.860074111477723,13.085535422151223
171.00252684801694,4.907552040485921
4.734786554690672,81.60206067943794
4.865917278186057,4.128841107902687
4.432579629776256,3.1604887266968404
5.239552283032144,3.297817965973251
4.455121960684106,3.9728409162778
8.074752804259546,3.4414885560017825
6.433808488223281,5.536962398296412
6.160933843280592,3.94972384283008
8.627139141811977,3.980432857682317
27477.997197995308,14.473458896216952
5.46831060725612,3.870184732396064
84.42201500864148,3.895571956341865
6.5969986757102905,38.91562294779908
4.426927721002374,5.642047438934519
11.973042578937529,4.197678227582539
10.249222440686442,9.554861068365176
7.968400630740488,6.189718973782771
6.349753357440528,3.072182935671058
15.106225809500128,4.609648063618032
5.765215985548352,9.567120313496453
16.349772947416103,5.681579232727654
396.5525591063965,16.349772947416103
5.4820308220241385,45.408382124956155
11.191688278581632,4.547711948471119
15.113931607090516,7.973805536131399
4.052783019759323,8.251778972402601
9.64513826246958,2.7071205733953914
7.4460540235612545,5.903268957150931
2.914150314444386,7.0167054946364615
4.342739035997363,9.617096631920708
8.659407871650364,3.4508218270211732
3.7017955387161012,7.148821768767549
5.294078344730949,4.6074829420254435
10.484283826917897,5.009379382855037
67.31595733029789,3.0084889005031457
39.01438468128,58.913783411423864
5.120759704390115,13.832753113784676
10.00794519726138,5.635811321746803
28.45882455337126,7.344028570860108
3.934321576808588,6.225139655351422
15.268569907399224,3.8613422358350746
6.468720997039409,15.261847733652186
40.586371038651706,4.408812000904323
72.20343419990839,43.627698027053796
4.189074633704949,28.801950635118924
31.337535282004108,4.624689087597776
5.134199712467546,4.49884643150072
6.621438693646121,5.099827811039089
12.710970613053414,3.678495014291524
10.617322223014837,9.581053546830857
4.947504907586262,6.28692380261855
4.755972866616481,5.310753055349403
6.8149502293358015,3.133889784933513
10.334133188824707,4.436857014434407
3.4564374784002725,5.860028704260994
8.206424210340927,3.1115299500845985
18.240503013630008,4.29303600411896
4.512542997933461,5.446404070805481
6.154466818605076,3.595990978097919
5.770815808281144,5.474309827429124
11.800493083873933,5.956532041902462
347.57874688872874,10.33677477288899
3.2417571493667174,80.24065203041158
4.578031957765235,3.3344533345159375
5.244810331783809,3.9352658025560925
5.455818055383591,3.930708594579171
14.536873663105963,7.299440760883043
6.580250276848779,6.100982020431395
22.142147516157504,4.9503260804496865
4.390907028235326,11.669151748719546
4.533173637797084,4.2848881827681975
5.814755540015954,5.150787144678959
6.767590653168257,3.4480918219163583
10.983668761610392,5.385518944803782
6.177902916162942,8.792787974177926
6.518467306995813,5.910181464539157
4.789785565907573,5.4529915677011065
10.360033545964082,3.968967813977668
7.160037919004461,9.787835385559022
5.151929965780143,3.3207852397668174
8.85599302704466,4.711553644670546
14.765458154929314,11.945746695005363
4.604796771025497,8.16561621403118
3.879381358847363,3.46059622026253
8.69632642305319,3.5086409117261437
4.543198251100846,6.729261540991292
5.735485438457468,4.189370774502385
11.490268104791046,5.078434777467336
6.788976072378718,8.064615446532242
5.623385901941279,4.816109332516035
8.226048495240596,3.787618278903416
6.165212710206066,2.7937945681012173
9.39055475203144,5.476514715582582
7.681968414207164,5.544540417318468
4.416768438252387,6.063897748020908
4.414671281299686,3.7453654996457932
4.991556541053748,3.8738953990175085
9.926339352576436,4.334031866352762
3.945549195463345,11.0725414238851
8.488597991654206,3.9657924374739424
4.618614381914676,5.851461425117736
5.500419314995951,4.439603459664096
3.2467964739312163,4.206975473586632
6.072074611857966,3.7751520732669785
6.230447892759664,5.398542950448491
4.358506029861181,6.421623688239071
4.69846101771016,3.05945167056948
9.966496769552556,3.884631034548533
3.607562361307032,3.0543655747828646
10.808423612320269,5.707555203564035
44.2300064880054,3.043950564184955
8.681189528238058,34.93056973804755
47.71056375985929,6.810688059294808
9.590003047411832,5.40884194268693
13.973003701835104,5.099445426806591
6.827175696802636,7.383900555978647
5478.895401683192,5.99382921829764
6.389175292837775,86.11558314032547
14.055579547826923,3.354449156002608
10.168727735007714,4.535974837108248
8.514327525298542,3.85125444028261
7.848916148772052,3.7848929863968506
5.866886382603003,5.433072885504726
5.487338575934138,3.8120203444950778
4.9529315769928175,3.7077135289472603
8.205541847416718,4.982440533454289
4.147791690449777,5.275446956930336
6.736159901671315,5.236272268959882
6.325525082068548,5.008071166162344
10.674347034452811,6.334023024120293
6.873749242768327,5.762884559129641
14.908527787198102,3.9743747276047436
8.030200645380493,7.682177210779986
6.249992901500036,7.046423980123375
9.795665416261281,7.194998763471639
9.141354863589417,4.916230371936129
4.783888049639013,6.538969622657706
5.274073028083206,3.263239529742079
8.229746268769656,5.6488244313795235
10.216257576094865,7.9910062341433
4.671048220605457,3.10839277990821
16.15338339934359,5.803741762417267
5.9327637094051235,10.474280011834704
6.654090930182284,4.450075729808748
5.690769450573334,6.582698928877648
8.807846458553648,3.573589871433691
4.670925162279362,6.213483372568846
5.9682171041448475,4.282812800528672
9.616518839860639,3.874799255495848
116.10219854747561,6.7642248822879765
5.62915395274747,57.92600565094304
4.52084507686657,4.900034956811105
4.106310996915634,4.425299442942424
4.783839005475385,3.758136975542941
7.767102559804786,4.36290748728895
5.414526766455931,5.732997226095896
29.067558013158017,4.055656725426954
3.2962843273359135,23.41090774929041
5.318191382201056,2.5681872252606626
5.9727095733144635,3.770238211360745
6.69092537552271,3.6813319568846987
10.845693423120949,5.587773657522706
6.706266820967197,3.9301486849712135
11.724919087995627,3.851506497343403
4.29569547149363,6.266981646976324
6.320743878786862,4.22380513700506
32.69016070436602,6.067936337669258
10.310499908424534,27.773832362877744
5.76520842561299,10.027233743720771
6.407717836144466,7.103638879958634
4.185224712102716,3.9559405720613885
5.288120928341054,3.3850702405382855
6.093607358940478,5.139414528284442
10.658770514276224,5.9175923211297
85.12399540690232,7.102406017407503
6.431539424984156,31.930640461808583
7.153476327953721,5.050081769608062
5.16995563934289,5.724359078239059
76.5541178314666,3.989408726686298
11.637170410934823,104.85139076672917
3.9417976181559937,6.962333448339797
88.44972157401844,3.7374866873901733
5.081236114492212,2.9823627616998065
93.12526855012734,3.8262176068999696
50.368519141408136,84.3095756799311
4.819819608278189,25.511341194145785
4.870252275229545,3.290689183485706
20.680633711723733,4.79119554013572
6.521691356625653,13.655289021708173
4.384666864259856,5.2319657276018745
7.227976749776016,4.062985037673054
9.70004697002221,5.70923602320219
10.342419971089617,7.927027854493183
7.197854649000043,7.180799668797404
6.240232086208773,4.157079042996616
6.828888278821851,6.242032568497068
4.134449059030938,3.9033731226774444
438.82731179452344,2.6173533282700827
3.9640374706207973,420.52097930778234
7.863432343374157,4.4650681834585635
6.837392428268709,6.2434055992386766
153.0575769960571,5.080211321761174
4.137937054649537,2.34153001282654
5.669171174111669,3.25161996580629
6.3208041583852745,5.67216921880937
266.2771027218754,3.201872729344085
4.088973020404308,126.58798682893018
11.62818167259458,3.6174848781765965
5.066410723040501,6.85301333484765
8.625576062035327,4.394702538418754
4.6840689267492985,5.283684192503251
3.7861700819698143,3.787257080699668
3.7835351348676944,4.017529655120862
6.164120670301739,4.735015154578252
4.3291919460497965,3.168415500422886
7.100269336785192,4.747141662680409
3.772337715156077,4.5698961502920215
5.26194079106557,4.449490106981359
10.277791272411934,5.023096487085776
18.84600571375251,10.100737898677261
4.815191968190989,13.86411617771006
4.725061258336608,3.2489766745810607
8.98580015454411,4.182818625184206
14.079204608506492,7.17934544144175
9.166802826014287,4.016637513458411
4.229504257053913,9.053832791454395
69.62744520636178,4.103104487746576
3.761270282827099,66.19121817368439
6.843716301707826,3.426445390731611
5.814338958040116,5.466434837338103
36.241874561446174,5.63758055691507
19.13133491654819,30.059218727143875
7.934850437831845,17.701275914818297
515.5355978400014,4.016637513458411
5.482388303102008,49.72276655487618
5.217586809335046,4.016637513458411
5.243158108890607,4.016637513458411
5.580221696102238,3.375567516451617
8.072922174095563,2.838960143739184
8.64093118532981,4.016637513458411
7.684947049545844,4.129069985486277
5.068707511665545,4.593074946098285
7.0538509643238925,4.016637513458411
4.40938175705578,3.9224417619166134
10.75033394859276,4.022328492420706
5.245614439344279,4.016637513458411
4.134288388249358,4.713685630241826
10.571308310379226,3.9185332428551845
4.5993573001984025,6.0987808994612775
3.0042097870787723,3.5136548584224103
58.91088997752956,2.7789387120675917
5.537378910151676,4.016637513458411
7.2848497087169735,4.217586754675243
4.866420218399858,7.341182948436717
185.21478142826624,2.983769551657939
6.701979945647388,70.89652423438905
91.20886738911611,5.293680133514224
3.222458821002142,4.016637513458411
22.31524656520578,2.8932134270972125
6.050819918753197,12.579178916633
5.150434094315293,3.802744951805847
5.3150800955492885,4.979443159672765
4.121860290679745,4.016637513458411
5.648553060782134,3.108474672381125
81.52139937577937,4.936657040998201
25.268557898692926,63.05456926236732
103.81510741111767,18.109185336942097
5.360071159672337,3.5268939424143193
2.887139950315395,3.7455570454762315
4.6097502741451395,4.016637513458411
15.806063299277481,3.9917482882127753
6.468997068055398,15.04597259120551
4.456057311736456,5.445635398892887
6.289748401173347,3.3958568471763804
7.79210155518156,6.373290317091858
5.52136020418791,6.789506190479221
119.16697779821897,3.9444412156122
8.323264585125996,4.016637513458411
4.717467149258317,6.967053454418956
4.644183993195389,4.016637513458411
12.64763022828043,3.144242929361758
4.186225161576384,5.483959012593941
10.419951100301008,4.294838835693728
17.983374443646508,5.121859839260327
3.9613018774007016,14.404914007354979
26.51179684699561,4.071504878183769
5.120067509806507,4.016637513458411
5.828561191155367,2.9235485429654076
6.950733434698385,4.614142520985772
12.609488389321722,5.450876074360043
5.075092272496832,10.196768302715059
27.44095249802062,3.1961105396544256
9.92628018715966,1853.4536631779215
4.5002061683108625,7.985267914753406
5.323656541238626,3.409935146833386
10.555162392331143,4.516079705416482
4.621808309265446,6.972524690968198
4.091021771364914,3.57057119689321
8.341636756667626,2.922283361941613
3.862248688399075,6.288337442557888
18.35100206053924,3.1879921035281966
3.5967228016841277,4.016637513458411
428.0395276561929,3.295614419567856
9.309309928117067,11.376052049811747
28.083238160551183,5.622943481852661
17.054748038153107,23.24404621984974
6.932869614287108,2.4092772840055257
5.7492591441160155,5.7921536230433865
102.2836097940197,4.14479933796966
16.92995259974458,55.24220989431585
3.089531839888135,27.372714855676808
12.663163192530604,4.016637513458411
10.336727947891125,4.016637513458411
4.7885923518639215,7.380747366992838
1319.353895694257,3.8188574337993226
64.36007972064675,134.8152593089785
3.1245639690148193,41.41048489947763
13.520535279144172,2.7572931176715336
15.961757780501259,5.718852057314028
7.514168637563962,3.6076883696068562
4.0445400470940465,4.109870300314525
4.587988406404798,4.149748711612415
6.171440150098337,4.1763479166831186
11.06824450131658,4.304339989700495
3.6325222590259933,5.666686060834102
3.3858907201438226,2.8769062224463577
7.5615507578279875,3.2270595737763776
5.850392878301446,6.692801641867416
7.996773462658936,6.764129732660974
7.085181905323499,4.016637513458411
4.305419723927109,4.240557546697577
25.638266668773888,4.115251833984041
6.8681622864237175,19.239807125342555
78.51486152975673,4.016637513458411
4.943191895628511,69.93436527332798
8.237146803244732,4.5084753386096
6.513705657821161,4.016637513458411
9.056231315870555,5.100538550428583
11.084940049161071,3.9141759843161967
7.466282334544608,3.486767738819727
10.269242876177277,7.573381055260779
5.378943064907279,4.016637513458411
6.890994939033355,3.868871457728694
80.50102371302411,5.793320649292201
8.470903815700103,4.632247597153972
5.819141511762777,5.661401219016075
15.948398178862758,4.906603220384688
4.652845294672919,4.016637513458411
4.0292497738272175,3.4250291299348703
3.299415248907155,2.7077239543021303
7.197379304365553,2.9680662668469178
5.303108290072557,9.617096631920708
5.721375052763395,4.016637513458411
4.637513119760991,4.989768766358112
11.790357740663177,3.8786701631872806
15.391082016995435,7.827061457346951
6.554081410431304,12.643204351569514
11.511233374786926,5.842765277589436
15.594413136251148,8.824981932257085
5.6568509046813675,11.037210059449654
33.93209670798454,4.817446655213156
8.040712650313543,26.30075195881708
5.489710352142124,5.054734490303279
4.67425500464854,4.016637513458411
6.020860982433385,4.9111143847931205
27.715383746348145,5.112833759651539
4.4261055925954365,29.947704772315507
4.3505575630411455,4.016637513458411
4.022715946209307,3.665309879563409
5201.030275095777,4.016637513458411
506.92232762320197,113.25948253506
6.480007861491101,28.01743101692102
4.096659421747149,4.551993533077907
8.00097857540607,4.091973360915357
8.751148274859922,5.741398587381647
7.072698459323967,6.10305661480107
8.83358743937777,5.93270925213295
17.297382362047916,4.016637513458411
6.242409842789811,8.450540258901302
6.706963976993875,4.010740862112516
8.483912073285909,4.957974099158101
4.148285186195026,4.55854030323482
5.589146688227962,2.9518920473575117
7.622693897186629,3.905492757683978
9.135389425213264,5.2613994829815285
4.0691966694663995,5.271766135860185
5.616866412473776,3.051293678622658
55.10984444843002,3.8911242636042505
44.974486472669845,29.829392193522903
7.846448255948926,27.42906093235744
91.30050707720854,4.981311556355725
4.0629758351178396,40.77722374248278
5.539691747868683,3.455779102060469
10.211526018390144,6.460326511641952
3.98775454576456,5.1596747851251985
18.58646475981222,4.213951244343553
3.7812238483383145,4.016637513458411
93.12526855012734,3.0946798143800693
31.603882345351227,4.016637513458411
4.594598447205136,8.945675360882628
5.460279563014031,3.706442572386972
22.761582760849628,4.016637513458411
8.41175262814368,10.491632867025752
6.508135142086007,6.953380461430813
4.517868487029778,4.016637513458411
19.388016342555378,3.4057142684485706
4.964477398695252,16.54472742936392
72.38831472523258,4.29607340818045
9.95384442441861,5.272974142643112
4.830392884264801,4.016637513458411
4.1798393701800585,4.814809688967768
4.546794757842179,3.5481419065898137
7.9455748149133285,3.3272164040924155
5.585387478806116,2.9432502663724804
4.425890851213318,4.237042649852464
114.06138569098549,4.205275696276873
4.341043398837124,71.4015861166826
11.023061794766992,4.36213624849543
73.66003683405006,9.75153136232975
175.06357818931224,28.968506831649947
10.640824092288954,24.923538621737578
5.097175420970267,5.748995969942003
16.28475380194027,3.204286701841492
36.40386914139037,4.016637513458411
3.4829811001773683,29.711214089029923
7.660518303891788,3.0070274396672043
4.6132432790772615,2.9650641990290767
5.66323924719183,4.135405327188764
5.792014838523913,2.9672090821941874
10.378122488637556,4.961752853147182
7.110763357488486,5.353747808819152
11.211149127761527,4.016637513458411
6.118994532237884,8.074360078907793
7.377959637375444,3.1899521831806843
9.28982748708594,5.798714119631777
7.875558440732709,4.603317081264569
